Time,Coupling_Strength,Phase_Locking_Ratio,Energy_Synchronization
45.84584584584585,0.229,0.9993241258949191,0.9579576886755803
45.94594594594595,0.2295,0.9995239316579242,0.9620810545869832
46.04604604604605,0.23,0.9998451570721985,0.9685784035446188
46.14614614614615,0.2305,0.9997446181641049,0.9754472113804209
46.24624624624625,0.231,0.999670272174929,0.9851395489006096
46.34634634634635,0.2315,0.9998256302292529,0.9976011391502837
46.44644644644645,0.232,0.9997647572040863,1.01377207896749
46.54654654654655,0.2325,0.9997758364161297,1.032820012816109
46.64664664664665,0.233,0.999827611465333,1.0537927106046083
46.74674674674675,0.2335,0.9997989371575637,1.0792901495774385
46.84684684684685,0.234,0.9998460955318353,1.1103318862771157
46.94694694694695,0.2345,0.9997819293669227,1.1421882558237437
47.04704704704705,0.235,0.9596994136588378,1.1759653232714993
47.14714714714715,0.2355,0.9597541650206477,1.212817115963428
47.24724724724725,0.236,0.9592459184259698,1.245159117218916
47.34734734734735,0.2365,0.9598115679831315,1.2781143348618353
47.44744744744745,0.237,0.9997699607502861,1.3177602568326758
47.54754754754755,0.2375,0.9997130028606755,1.3565952943986133
47.64764764764765,0.238,0.9998329498261114,1.3857853079583617
47.74774774774775,0.2385,0.9995542815436614,1.4143732745650348
47.84784784784785,0.239,0.9996418954766155,1.4415009849580942
47.94794794794795,0.2395,0.9997746205628042,1.4758425846538274
48.04804804804805,0.24,0.999833849924306,1.498313565331807
48.14814814814815,0.2405,0.9977599333622126,1.5169351910645426
48.24824824824825,0.241,0.9997013056112831,1.5259669562312759
48.34834834834835,0.2415,0.9997245315728139,1.534689544610626
48.44844844844845,0.242,0.9935511872432025,1.5433963131482225
48.54854854854855,0.2425,0.9997405518129941,1.5491066549097046
48.64864864864865,0.243,0.999681890244922,1.5532204786018615
48.74874874874875,0.2435,0.9995359130545971,1.5554948329286025
48.84884884884885,0.244,0.9994446542650245,1.5564808129334597
48.94894894894895,0.2445,0.9998633647088702,1.5639562859583809
49.04904904904905,0.245,0.999838385945183,1.5649236308458374
49.14914914914915,0.2455,0.9998646968225958,1.565401376011232
49.24924924924925,0.246,0.9998428280645391,1.5628132397161838
49.34934934934935,0.2465,0.9998067885367906,1.5596532977129702
49.44944944944945,0.247,0.9997611462508825,1.5553356790365256
49.54954954954955,0.2475,0.9997621439152907,1.5443405667341905
49.64964964964965,0.248,0.9995442565043442,1.5344219816168037
49.74974974974975,0.2485,0.9995281919308805,1.5242161031618624
49.84984984984985,0.249,0.9969939498992112,1.5119199787741104
